date,symbol,close,adj_close,volume
2024-01-10,601318,49.5696,49.5696,14499421.46
2024-01-10,000333,1186.5524,1186.5524,862094.89
2024-01-10,600036,32.5071,32.5071,12180592.66
2024-01-10,002594,43.7235,43.7235,13166841.4
2024-01-10,600276,46.6394,46.6394,4456857.92
2024-01-10,000858,1970.1905,1970.1905,682179.98
2024-01-10,601899,22.7825,22.7825,14587823.71
2024-01-10,600030,54.7271,54.7271,6423177.19
2024-01-10,600887,50.2761,50.2761,2429279.82
2024-01-11,600519,854.4279,854.4279,757337.98
2024-01-11,000001,42.5354,42.5354,11111003.23
2024-01-11,300750,40.848,40.848,12904005.54
2024-01-11,601318,49.6459,49.6459,8202869.33
2024-01-11,000333,1208.3033,1208.3033,894420.31
2024-01-11,600036,32.7375,32.7375,7824705.9
2024-01-11,002594,44.0057,44.0057,11731306.9
2024-01-11,600276,46.3398,46.3398,2494149.03
2024-01-11,000858,1913.1858,1913.1858,1195161.84
2024-01-11,601899,23.1693,23.1693,9284934.23
2024-01-11,600030,55.7471,55.7471,5629073.85
2024-01-11,600887,50.6051,50.6051,2415780.83
2024-01-12,600519,874.9687,874.9687,835971.85
2024-01-12,000001,43.8666,43.8666,10798146.65
2024-01-12,300750,40.2363,40.2363,10011161.09
2024-01-12,601318,49.6459,49.6459,0
2024-01-12,000333,1208.3038,1208.3038,547904.16
2024-01-12,600036,32.8741,32.8741,10076350.66
2024-01-12,002594,43.6428,43.6428,14847399.03
2024-01-12,600276,45.1646,45.1646,4495650.35
2024-01-12,000858,1879.5098,1879.5098,957135.99
2024-01-12,601899,24.2974,24.2974,17347720.77
2024-01-12,600030,56.6159,56.6159,5857716
2024-01-12,600887,51.6254,51.6254,2389033.93
2024-01-15,600519,874.9687,874.9687,0
2024-01-15,000001,44.6209,44.6209,11019855.31
2024-01-15,300750,41.1605,41.1605,16642827.1
2024-01-15,601318,50.8278,50.8278,9954316.83
2024-01-15,000333,1221.2425,1221.2425,911504.51
2024-01-15,600036,33.0629,33.0629,8823619.93
2024-01-15,002594,45.1472,45.1472,24173069.12
2024-01-15,600276,45.9276,45.9276,3087575.71
2024-01-15,000858,1887.9619,1887.9619,856808.57
2024-01-15,601899,25.4106,25.4106,17081345.21
2024-01-15,600030,57.0412,57.0412,6537938.33
2024-01-15,600887,52.0266,52.0266,2776335.86
2024-01-16,600519,893.1147,893.1147,529347.16
2024-01-16,000001,45.0642,45.0642,10193942.68
2024-01-16,300750,42.6872,42.6872,18464874.53
2024-01-16,601318,51.5609,51.5609,12948923.06
2024-01-16,000333,1274.5609,1274.5609,978921.18
2024-01-16,600036,34.2091,34.2091,11815832.5
2024-01-16,002594,45.6185,45.6185,18758158.16
2024-01-16,600276,45.9307,45.9307,3433210.45
2024-01-16,000858,1905.7508,1905.7508,621524.21
2024-01-16,601899,26.5294,26.5294,13297858.24
2024-01-16,600030,56.731,56.731,6566086.06
2024-01-16,600887,52.7455,52.7455,3115386.08
2024-01-17,600519,930.8298,930.8298,631925.89
2024-01-17,000001,45.4892,45.4892,9682050.62
2024-01-17,300750,42.055,42.055,13653487.09
2024-01-17,601318,50.3736,50.3736,13786341.41
2024-01-17,000333,1303.132,1303.132,784472.27
2024-01-17,600036,36.2029,36.2029,19691164.33
2024-01-17,002594,45.4374,45.4374,16781501.59
2024-01-17,600276,46.5204,46.5204,3963715.16
2024-01-17,000858,1897.2698,1897.2698,592758.16
2024-01-17,601899,27.7422,27.7422,13333119.97
2024-01-17,600030,58.7074,58.7074,8144130.85
2024-01-17,600887,51.455,51.455,3088705.78
2024-01-18,600519,940.1698,940.1698,542106
2024-01-18,000001,46.4027,46.4027,9292243.55
2024-01-18,300750,42.3933,42.3933,10349317.65
2024-01-18,601318,50.0564,50.0564,10074596.71
2024-01-18,000333,1246.4386,1246.4386,1123792.5
2024-01-18,600036,36.6036,36.6036,9384952.77
2024-01-18,002594,47.1426,47.1426,26832399.49
2024-01-18,600276,48.932,48.932,4615325.25
2024-01-18,000858,1820.0927,1820.0927,1280766.81
2024-01-18,601899,28.0277,28.0277,6997052.41
2024-01-18,600030,61.08,61.08,8627057.47
2024-01-18,600887,50.7331,50.7331,2272929.36
2024-01-19,600519,952.4371,952.4371,555040.81
2024-01-19,000001,46.2115,46.2115,6261247.74
2024-01-19,300750,43.0244,43.0244,11146672.31
2024-01-19,601318,48.6329,48.6329,11556289.84
2024-01-19,000333,1216.8185,1216.8185,843342.69
2024-01-19,600036,36.154,36.154,10968644.63
2024-01-19,002594,47.8835,47.8835,20585970.89
2024-01-19,600276,49.2057,49.2057,3075257.77
2024-01-19,000858,1834.8581,1834.8581,808151.1
2024-01-19,601899,28.0076,28.0076,8645069.65
2024-01-19,600030,62.7897,62.7897,7738670.65
2024-01-19,600887,50.8627,50.8627,2441666.57
2024-01-22,600519,969.7628,969.7628,531181
2024-01-22,000001,47.028,47.028,8322108.7
2024-01-22,300750,43.7582,43.7582,13583288.4
2024-01-22,601318,51.4628,51.4628,15937086.08
2024-01-22,000333,1237.2079,1237.2079,835493.84
2024-01-22,600036,37.1673,37.1673,16915040.82
2024-01-22,002594,48.9583,48.9583,18590963.99
2024-01-22,600276,50.2033,50.2033,3796098.66
2024-01-22,000858,1821.4924,1821.4924,652599.04
2024-01-22,601899,28.1485,28.1485,8136059.23
2024-01-22,600030,62.5843,62.5843,5158438.93
2024-01-22,600887,51.2357,51.2357,2120228.87
2024-01-23,600519,948.5137,948.5137,740022.4
2024-01-23,000001,46.3779,46.3779,6819359.8
2024-01-23,300750,44.3022,44.3022,14583268.38
2024-01-23,601318,51.9671,51.9671,13310608.96
2024-01-23,000333,1201.1167,1201.1167,1232605.27
2024-01-23,600036,38.2267,38.2267,11955895.79
2024-01-23,002594,49.4987,49.4987,18885051.69
2024-01-23,600276,51.0612,51.0612,3102251.36
2024-01-23,000858,1790.8237,1790.8237,846049.25
2024-01-23,601899,28.7514,28.7514,12945775.7
2024-01-23,600030,62.3743,62.3743,4904361.91
2024-01-23,600887,49.5626,49.5626,3175544.74
2024-01-24,600519,905.1143,905.1143,731473.55
2024-01-24,000001,45.3539,45.3539,11100136.18
2024-01-24,300750,45.0784,45.0784,12726176.97
2024-01-24,601318,52.3172,52.3172,8759241.48
2024-01-24,000333,1145.6724,1145.6724,1355910.32
2024-01-24,600036,37.6746,37.6746,11871020.68
2024-01-24,002594,47.7939,47.7939,22265595.82
2024-01-24,600276,50.1134,50.1134,3452909.2
2024-01-24,000858,1715.0386,1715.0386,1193239
2024-01-24,601899,28.2281,28.2281,9981466.66
2024-01-24,600030,62.9155,62.9155,5920156.08
2024-01-24,600887,49.7339,49.7339,2433333.82
2024-01-25,600519,881.6155,881.6155,607396.79
2024-01-25,000001,43.9293,43.9293,10263450.19
2024-01-25,300750,44.9682,44.9682,11342256.63
2024-01-25,601318,51.4871,51.4871,13421308.57
2024-01-25,000333,1110.0435,1110.0435,991222.46
2024-01-25,600036,37.02,37.02,13733084.35
2024-01-25,002594,46.7931,46.7931,22923731.49
2024-01-25,600276,50.1173,50.1173,2138957.57
2024-01-25,000858,1673.3056,1673.3056,822775.71
2024-01-25,601899,27.1826,27.1826,12510503.07
2024-01-25,600030,63.1237,63.1237,6329973.61
2024-01-25,600887,47.9318,47.9318,2611766.92
2024-01-26,600519,852.7426,852.7426,814666.22
2024-01-26,000001,43.3003,43.3003,7663385.33
2024-01-26,300750,44.7454,44.7454,12084126.23
2024-01-26,601318,49.5421,49.5421,13013597.49
2024-01-26,000333,1091.2378,1091.2378,977004.03
2024-01-26,600036,36.2909,36.2909,9846930.57
2024-01-26,002594,46.2126,46.2126,17778865.43
2024-01-26,600276,50.3892,50.3892,2475576.49
2024-01-26,000858,1662.8507,1662.8507,914437.47
2024-01-26,601899,26.6096,26.6096,12159736.42
2024-01-26,600030,63.1193,63.1193,4783213.93
2024-01-26,600887,48.2263,48.2263,1962938.84
2024-01-29,600519,824.5168,824.5168,581413.85
2024-01-29,000001,41.9014,41.9014,13558121.62
2024-01-29,300750,44.1505,44.1505,9524919.45
2024-01-29,601318,48.3482,48.3482,16168713.81
2024-01-29,000333,1099.3054,1099.3054,933406.87
2024-01-29,600036,35.8533,35.8533,8817311.64
2024-01-29,002594,47.4055,47.4055,20963023.78
2024-01-29,600276,50.7513,50.7513,3318188.28
2024-01-29,000858,1634.7181,1634.7181,977674.69
2024-01-29,601899,25.1075,25.1075,19094286.91
2024-01-29,600030,63.7899,63.7899,6712353.39
2024-01-29,600887,47.0026,47.0026,3655793.05
2024-01-30,600519,811.5079,811.5079,503317.92
2024-01-30,000001,42.3499,42.3499,6458032.14
2024-01-30,300750,43.1687,43.1687,16355813.82
2024-01-30,601318,49.9029,49.9029,14700857.07
2024-01-30,000333,1095.2161,1095.2161,757386.37
2024-01-30,600036,35.215,35.215,10057257.83
2024-01-30,002594,48.7276,48.7276,22316941.31
2024-01-30,600276,50.1911,50.1911,3281391.35
2024-01-30,000858,1653.0234,1653.0234,952516.55
2024-01-30,601899,24.0019,24.0019,14432942.96
2024-01-30,600030,61.2069,61.2069,8479050.16
2024-01-30,600887,47.0927,47.0927,2036327.02
2024-01-31,600519,818.5744,818.5744,667233.63
2024-01-31,000001,41.5164,41.5164,8768663.44
2024-01-31,300750,42.3736,42.3736,10580233.5
2024-01-31,601318,50.7573,50.7573,13508942.21
2024-01-31,000333,1085.0193,1085.0193,926721.83
2024-01-31,600036,34.7015,34.7015,13147792.74
2024-01-31,002594,48.386,48.386,12771616.14
2024-01-31,600276,49.8325,49.8325,3409553.86
2024-01-31,000858,1646.8768,1646.8768,793073.59
2024-01-31,601899,24.2153,24.2153,7816574.58
2024-01-31,600030,60.4704,60.4704,5364913.14
2024-01-31,600887,44.8479,44.8479,3578566.07
2024-02-01,600519,796.6341,796.6341,795473.99
2024-02-01,000001,41.2346,41.2346,8409143.59
2024-02-01,300750,41.6414,41.6414,10751881.8
2024-02-01,601318,51.1178,51.1178,12609918.78
2024-02-01,000333,1050.5429,1050.5429,861616.69
2024-02-01,600036,35.1675,35.1675,8959928.56
2024-02-01,002594,46.7471,46.7471,21495273.85
2024-02-01,600276,48.7237,48.7237,4723060.98
2024-02-01,000858,1633.0294,1633.0294,667812.26
2024-02-01,601899,23.7799,23.7799,12087204.21
2024-02-01,600030,60.4934,60.4934,4565055.65
2024-02-01,600887,45.4124,45.4124,2628038.49
2024-02-02,600519,771.5998,771.5998,717524.83
2024-02-02,000001,40.0344,40.0344,11990452.22
2024-02-02,300750,40.6375,40.6375,12625509.92
2024-02-02,601318,50.9321,50.9321,8164568.96
2024-02-02,000333,1030.5566,1030.5566,867988.04
2024-02-02,600036,34.8368,34.8368,11281373.05
2024-02-02,002594,45.7994,45.7994,19045176.58
2024-02-02,600276,48.8183,48.8183,3223374.23
2024-02-02,000858,1623.0879,1623.0879,819723.55
2024-02-02,601899,23.1299,23.1299,10540969.64
2024-02-02,600030,60.687,60.687,5149118.93
2024-02-02,600887,45.7934,45.7934,2882519.01
2024-02-05,600519,737.0459,737.0459,1062412.65
2024-02-05,000001,39.1203,39.1203,11179040.96
2024-02-05,300750,41.1854,41.1854,12978401.69
2024-02-05,601318,51.5435,51.5435,9186635.7
2024-02-05,000333,1021.8167,1021.8167,934790.44
2024-02-05,600036,34.8324,34.8324,7566940.8
2024-02-05,002594,46.2681,46.2681,12887012.5
2024-02-05,600276,49.0418,49.0418,2324679
2024-02-05,000858,1652.6522,1652.6522,785238.27
2024-02-05,601899,22.5808,22.5808,13520154.5
2024-02-05,600030,60.8315,60.8315,6032840.27
2024-02-05,600887,44.9747,44.9747,2672146.39
2024-02-06,600519,750.2706,750.2706,531265.65
2024-02-06,000001,39.6431,39.6431,6971312.62
2024-02-06,300750,42.1627,42.1627,15884079.05
2024-02-06,601318,51.1677,51.1677,10826336.78
2024-02-06,000333,1039.9096,1039.9096,1083167.04
2024-02-06,600036,34.5088,34.5088,13114373.9
2024-02-06,002594,46.5513,46.5513,17458354.21
2024-02-06,600276,47.7868,47.7868,4141454.55
2024-02-06,000858,1586.1742,1586.1742,1114260.87
2024-02-06,601899,23.1677,23.1677,10026005.44
2024-02-06,600030,61.6533,61.6533,7313134.47
2024-02-06,600887,43.9669,43.9669,2327014.98
2024-02-07,600519,741.4569,741.4569,652267.99
2024-02-07,000001,39.2225,39.2225,9316737.08
2024-02-07,300750,42.9703,42.9703,13178364.85
2024-02-07,601318,51.2513,51.2513,8247960.74
2024-02-07,000333,1057.716,1057.716,694983.68
2024-02-07,600036,34.7179,34.7179,8451405.98
2024-02-07,002594,46.9716,46.9716,19571418.52
2024-02-07,600276,48.8734,48.8734,4085367.27
2024-02-07,000858,1615.9682,1615.9682,846837.74
2024-02-07,601899,23.5245,23.5245,11461840.2
2024-02-07,600030,60.134,60.134,7965318.98
2024-02-07,600887,43.4123,43.4123,2070112.04
2024-02-08,600519,739.4614,739.4614,411121.13
2024-02-08,000001,39.1807,39.1807,8187475.33
2024-02-08,300750,44.9806,44.9806,14584260.65
2024-02-08,601318,50.0476,50.0476,10854531.08
2024-02-08,000333,1047.6802,1047.6802,922219.83
2024-02-08,600036,34.7363,34.7363,8572793.47
2024-02-08,002594,47.1574,47.1574,14499978.15
2024-02-08,600276,47.2742,47.2742,5328634.72
2024-02-08,000858,1647.6077,1647.6077,1038954.07
2024-02-08,601899,23.2036,23.2036,7987269.6
2024-02-08,600030,61.7763,61.7763,7584701.13
2024-02-08,600887,44.31,44.31,2148837.89
2024-02-09,600519,736.5346,736.5346,472545.88
2024-02-09,000001,39.6417,39.6417,8387012.2
2024-02-09,300750,45.3605,45.3605,11381802.09
2024-02-09,601318,49.4054,49.4054,13564228.9
2024-02-09,000333,1078.1949,1078.1949,952964.62
2024-02-09,600036,36.7877,36.7877,21906701.31
2024-02-09,002594,48.4007,48.4007,16600865.91
2024-02-09,600276,48.2814,48.2814,3688851.98
2024-02-09,000858,1662.6601,1662.6601,691973.08
2024-02-09,601899,22.9667,22.9667,8898736.81
2024-02-09,600030,64.2196,64.2196,8610345.23
2024-02-09,600887,43.743,43.743,2029244.68
2024-02-12,600519,727.8807,727.8807,547508.11
2024-02-12,000001,40.8351,40.8351,11610874.06
2024-02-12,300750,45.6822,45.6822,12229062.75
2024-02-12,601318,52.5393,52.5393,20591650.33
2024-02-12,000333,1087.099,1087.099,654856.94
2024-02-12,600036,38.071,38.071,14342938.58
2024-02-12,002594,49.3343,49.3343,19079357.03
2024-02-12,600276,47.3272,47.3272,3592101.14
2024-02-12,000858,1658.9863,1658.9863,558731.23
2024-02-12,601899,22.9863,22.9863,8549654.91
2024-02-12,600030,67.1335,67.1335,12179884.83
2024-02-12,600887,44.1233,44.1233,1924252.36
2024-02-13,600519,729.815,729.815,391068.68
2024-02-13,000001,40.8742,40.8742,5723435.11
2024-02-13,300750,46.4282,46.4282,9990719.17
2024-02-13,601318,52.9935,52.9935,11377006.88
2024-02-13,000333,1079.457,1079.457,826286.18
2024-02-13,600036,38.569,38.569,12361639.68
2024-02-13,002594,48.103,48.103,16235829.95
2024-02-13,600276,47.4965,47.4965,3352914.72
2024-02-13,000858,1673.6147,1673.6147,887436.73
2024-02-13,601899,23.285,23.285,8889083.39
2024-02-13,600030,68.0051,68.0051,5580408.91
2024-02-13,600887,44.4123,44.4123,1734619.9
2024-02-14,600519,733.3478,733.3478,387705.42
2024-02-14,000001,41.7346,41.7346,7637879.32
2024-02-14,300750,48.7734,48.7734,18821922.07
2024-02-14,601318,54.2678,54.2678,11162501.42
2024-02-14,000333,1052.3456,1052.3456,1217205.41
2024-02-14,600036,39.6493,39.6493,12910756.42
2024-02-14,002594,49.3829,49.3829,18773842.2
2024-02-14,600276,46.3043,46.3043,4072277.69
2024-02-14,000858,1672.9179,1672.9179,668071.12
2024-02-14,601899,23.9581,23.9581,12822039.85
2024-02-14,600030,69.9068,69.9068,7622604.4
2024-02-14,600887,44.2117,44.2117,2505294.05
2024-02-15,600519,732.3546,732.3546,522673
2024-02-15,000001,43.5035,43.5035,10665787.02
2024-02-15,300750,49.2029,49.2029,12228138.95
2024-02-15,601318,55.5282,55.5282,12091972.85
2024-02-15,000333,1084.5431,1084.5431,1027592.99
2024-02-15,600036,41.2446,41.2446,18202289.87
2024-02-15,002594,49.6956,49.6956,14197140.59
2024-02-15,600276,45.3816,45.3816,3734471.66
2024-02-15,000858,1695.3435,1695.3435,653788.91
2024-02-15,601899,24.4424,24.4424,12403823.68
2024-02-15,600030,72.2059,72.2059,10232518.28
2024-02-15,600887,43.413,43.413,3288838.82
2024-02-16,600519,748.2773,748.2773,702112.19
2024-02-16,000001,44.8325,44.8325,9305457.25
2024-02-16,300750,49.1082,49.1082,8972605.89
2024-02-16,601318,58.107,58.107,20310268.61
2024-02-16,000333,1101.9392,1101.9392,1078694.91
2024-02-16,600036,42.5029,42.5029,15910203.05
2024-02-16,002594,51.5767,51.5767,24187580.94
2024-02-16,600276,46.724,46.724,3568394.89
2024-02-16,000858,1699.1192,1699.1192,640528.52
2024-02-16,601899,25.0741,25.0741,12522799.47
2024-02-16,600030,74.5439,74.5439,9923147.51
2024-02-16,600887,42.1327,42.1327,2878326.66
2024-02-19,600519,748.2714,748.2714,522510.67
2024-02-19,000001,46.3826,46.3826,11003380.86
2024-02-19,300750,50.3547,50.3547,11911531.3
2024-02-19,601318,61.3421,61.3421,15970846.3
2024-02-19,000333,1114.1174,1114.1174,755097.39
2024-02-19,600036,41.9681,41.9681,9076536.17
2024-02-19,002594,53.2623,53.2623,22807871.85
2024-02-19,600276,46.6518,46.6518,2413439.44
2024-02-19,000858,1722.0519,1722.0519,660094.19
2024-02-19,601899,25.2619,25.2619,10680333.06
2024-02-19,600030,76.2201,76.2201,9648611.79
2024-02-19,600887,42.6098,42.6098,2443554.32
2024-02-20,600519,745.6643,745.6643,627686.11
2024-02-20,000001,47.218,47.218,9259038.61
2024-02-20,300750,50.7358,50.7358,12619496.62
2024-02-20,601318,60.5295,60.5295,10082894.7
2024-02-20,000333,1093.5995,1093.5995,1110229.05
2024-02-20,600036,42.5821,42.5821,8865447.96
2024-02-20,002594,54.3305,54.3305,19345766.58
2024-02-20,600276,45.1782,45.1782,4600417.13
2024-02-20,000858,1700.0516,1700.0516,975092.65
2024-02-20,601899,24.1775,24.1775,12341694.28
2024-02-20,600030,77.7132,77.7132,6878906.63
2024-02-20,600887,43.7323,43.7323,3227082.13
2024-02-21,600519,739.8788,739.8788,659210.18
2024-02-21,000001,47.696,47.696,10241051.43
2024-02-21,300750,50.5632,50.5632,12442251.47
2024-02-21,601318,60.5536,60.5536,8012859.3
2024-02-21,000333,1069.5536,1069.5536,881490.44
2024-02-21,600036,43.4841,43.4841,11260983.86
2024-02-21,002594,55.6813,55.6813,20599658.38
2024-02-21,600276,45.7899,45.7899,4034484.72
2024-02-21,000858,1721.2452,1721.2452,645967.68
2024-02-21,601899,24.1335,24.1335,9606014.22
2024-02-21,600030,76.1397,76.1397,7735710.93
2024-02-21,600887,42.7662,42.7662,2972555
2024-02-22,600519,738.2323,738.2323,541196.25
2024-02-22,000001,46.2578,46.2578,11232275.89
2024-02-22,300750,49.6756,49.6756,12508284.81
2024-02-22,601318,59.5458,59.5458,11731076.24
2024-02-22,000333,1071.5546,1071.5546,825998.98
2024-02-22,600036,42.4985,42.4985,12217566.84
2024-02-22,002594,55.8609,55.8609,16325889.95
2024-02-22,600276,45.0123,45.0123,3633256.95
2024-02-22,000858,1720.0668,1720.0668,526764.6
2024-02-22,601899,23.8558,23.8558,8568847.85
2024-02-22,600030,73.5154,73.5154,9558529.48
2024-02-22,600887,43.3392,43.3392,2772941.39
2024-02-23,600519,717.0699,717.0699,791645.44
2024-02-23,000001,45.5922,45.5922,7947046.61
2024-02-23,300750,48.6722,48.6722,16236149.1
2024-02-23,601318,58.2222,58.2222,15754268.14
2024-02-23,000333,1060.7877,1060.7877,811053.53
2024-02-23,600036,41.0177,41.0177,15420516.37
2024-02-23,002594,55.0181,55.0181,20408980.65
2024-02-23,600276,45.6286,45.6286,3181631.66
2024-02-23,000858,1731.2918,1731.2918,876690.31
2024-02-23,601899,22.9814,22.9814,14975743.06
2024-02-23,600030,75.2529,75.2529,6538607.66
2024-02-23,600887,43.1724,43.1724,2266108.12
2024-02-26,600519,702.648,702.648,755978.15
2024-02-26,000001,45.3493,45.3493,8607881.47
2024-02-26,300750,49.6136,49.6136,12353164.81
2024-02-26,601318,57.0119,57.0119,13647747.05
2024-02-26,000333,1077.0249,1077.0249,994433.72
2024-02-26,600036,40.3608,40.3608,11797582.1
2024-02-26,002594,52.298,52.298,29838745.44
2024-02-26,600276,44.407,44.407,5046131.02
2024-02-26,000858,1676.9394,1676.9394,1065829.8
2024-02-26,601899,22.9151,22.9151,6132243.58
2024-02-26,600030,72.9592,72.9592,9744045.6
2024-02-26,600887,42.4583,42.4583,2678019.99
2024-02-27,600519,687.779,687.779,786581.4
2024-02-27,000001,44.8407,44.8407,6597994.2
2024-02-27,300750,52.3114,52.3114,16477052.62
2024-02-27,601318,56.0024,56.0024,9074746.85
2024-02-27,000333,1090.8323,1090.8323,755973.09
2024-02-27,600036,40.8574,40.8574,11136300.97
2024-02-27,002594,54.6796,54.6796,20743995.11
2024-02-27,600276,44.358,44.358,3270258.72
2024-02-27,000858,1653.2572,1653.2572,927369.45
2024-02-27,601899,22.7006,22.7006,10187099.6
2024-02-27,600030,72.6814,72.6814,5188994.59
2024-02-27,600887,42.5166,42.5166,2147313.47
2024-02-28,600519,682.0057,682.0057,514504.72
2024-02-28,000001,43.2121,43.2121,14164238.7
2024-02-28,300750,51.6464,51.6464,12536827.15
2024-02-28,601318,54.7672,54.7672,14080245.43
2024-02-28,000333,1085.093,1085.093,687358.74
2024-02-28,600036,40.5791,40.5791,8464184.21
2024-02-28,002594,54.1598,54.1598,15062602.6
2024-02-28,600276,45.0877,45.0877,3373451.58
2024-02-28,000858,1624.0127,1624.0127,1076387.9
2024-02-28,601899,22.3371,22.3371,10977320.94
2024-02-28,600030,71.0007,71.0007,8812864.12
2024-02-28,600887,41.9693,41.9693,2352810.97
2024-02-29,600519,685.1312,685.1312,615019.87
2024-02-29,000001,42.6086,42.6086,8782949.32
2024-02-29,300750,52.8089,52.8089,11281265.44
2024-02-29,601318,52.641,52.641,14755524.22
2024-02-29,000333,1059.2241,1059.2241,793736.45
2024-02-29,600036,41.0064,41.0064,10743600.1
2024-02-29,002594,56.2249,56.2249,23075583.47
2024-02-29,600276,43.8153,43.8153,4846031.49
2024-02-29,000858,1640.1107,1640.1107,873778.07
2024-02-29,601899,22.6052,22.6052,11309132.33
2024-02-29,600030,70.1198,70.1198,5307963.72
2024-02-29,600887,40.9746,40.9746,2563314.75
2024-03-01,600519,698.803,698.803,564112.34
2024-03-01,000001,42.351,42.351,6083411.39
2024-03-01,300750,55.0547,55.0547,20938920.31
2024-03-01,601318,54.0191,54.0191,10069455.41
2024-03-01,000333,1061.9966,1061.9966,753190.91
2024-03-01,600036,41.0989,41.0989,9237867.52
2024-03-01,002594,57.1362,57.1362,18915215.59
2024-03-01,600276,44.0466,44.0466,3359545.98
2024-03-01,000858,1706.7274,1706.7274,1078455.74
2024-03-01,601899,23.4237,23.4237,10517377.77
2024-03-01,600030,70.1618,70.1618,6924917.39
2024-03-01,600887,41.1141,41.1141,2659567.49
2024-03-04,600519,695.6813,695.6813,464751.77
2024-03-04,000001,43.3399,43.3399,12416330.67
2024-03-04,300750,56.0118,56.0118,13388777.36
2024-03-04,601318,55.0645,55.0645,9241587.24
2024-03-04,000333,1058.0841,1058.0841,700541.31
2024-03-04,600036,41.0393,41.0393,8460304.21
2024-03-04,002594,58.0121,58.0121,15625601.88
2024-03-04,600276,42.5492,42.5492,5596228.95
2024-03-04,000858,1757.1365,1757.1365,843092.2
2024-03-04,601899,23.7472,23.7472,10152255.2
